feature_code,year,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace,score
S12000049,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.32
S12000049,2015,All,All,All,Owned Outright,All,All,All,0.435
S12000049,2015,All,All,All,Private Rented,All,All,All,-0.13
S12000049,2015,All,All,All,Social Rented,All,All,All,0.31000000000000005
S12000049,2015,All,Urban,All,All,All,All,All,0.25
S12000049,2015,Female,All,All,All,All,All,All,0.32499999999999996
S12000049,2015,Male,All,All,All,All,All,All,0.17999999999999997
S12000049,2016,All,All,20% most deprived,All,All,All,All,0.33
S12000049,2016,All,All,80% least deprived,All,All,All,All,0.345
S12000049,2016,All,All,All,All,Adults,All,All,0.26999999999999996
S12000049,2016,All,All,All,All,All,All,All,0.34500000000000003
S12000049,2016,All,All,All,All,All,All,Less than 10 minutes,0.35500000000000004
S12000049,2016,All,All,All,All,All,All,More than 10 minutes,0.27
S12000049,2016,All,All,All,All,All,Other,All,0.175
S12000049,2016,All,All,All,All,All,White,All,0.37
S12000049,2016,All,All,All,All,Pensioners,All,All,0.59
S12000049,2016,All,All,All,All,With Children,All,All,0.345
S12000049,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.375
S12000049,2016,All,All,All,Owned Outright,All,All,All,0.45999999999999996
S12000049,2016,All,All,All,Private Rented,All,All,All,0.05
S12000049,2016,All,All,All,Social Rented,All,All,All,0.42999999999999994
S12000049,2016,All,Urban,All,All,All,All,All,0.34500000000000003
S12000049,2016,Female,All,All,All,All,All,All,0.385
S12000049,2016,Male,All,All,All,All,All,All,0.3
S12000049,2017,All,All,20% most deprived,All,All,All,All,0.29000000000000004
S12000049,2017,All,All,80% least deprived,All,All,All,All,0.35500000000000004
S12000049,2017,All,All,All,All,Adults,All,All,0.25
S12000049,2017,All,All,All,All,All,All,All,0.325
S12000049,2017,All,All,All,All,All,All,Less than 10 minutes,0.325
S12000049,2017,All,All,All,All,All,All,More than 10 minutes,0.32
S12000049,2017,All,All,All,All,All,Other,All,0.22
S12000049,2017,All,All,All,All,All,White,All,0.355
S12000049,2017,All,All,All,All,Pensioners,All,All,0.495
S12000049,2017,All,All,All,All,With Children,All,All,0.385
S12000049,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.29
S12000049,2017,All,All,All,Owned Outright,All,All,All,0.495
S12000049,2017,All,All,All,Private Rented,All,All,All,0.185
S12000049,2017,All,All,All,Social Rented,All,All,All,0.33999999999999997
S12000049,2017,All,Urban,All,All,All,All,All,0.325
S12000049,2017,Female,All,All,All,All,All,All,0.37
S12000049,2017,Male,All,All,All,All,All,All,0.29
S12000049,2018,All,All,20% most deprived,All,All,All,All,0.36
S12000049,2018,All,All,80% least deprived,All,All,All,All,0.375
S12000049,2018,All,All,All,All,Adults,All,All,0.275
S12000049,2018,All,All,All,All,All,All,All,0.37
S12000049,2018,All,All,All,All,All,All,Less than 10 minutes,0.39999999999999997
S12000049,2018,All,All,All,All,All,All,More than 10 minutes,0.26
S12000049,2018,All,All,All,All,All,Other,All,0.315
S12000049,2018,All,All,All,All,All,White,All,0.38
S12000049,2018,All,All,All,All,Pensioners,All,All,0.62
S12000049,2018,All,All,All,All,With Children,All,All,0.42
S12000049,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.37000000000000005
S12000049,2018,All,All,All,Owned Outright,All,All,All,0.595
S12000049,2018,All,All,All,Private Rented,All,All,All,0.15000000000000002
S12000049,2018,All,All,All,Social Rented,All,All,All,0.36
S12000049,2018,All,Urban,All,All,All,All,All,0.38
S12000049,2018,Female,All,All,All,All,All,All,0.375
S12000049,2018,Male,All,All,All,All,All,All,0.37
S12000049,2019,All,All,20% most deprived,All,All,All,All,0.27
S12000049,2019,All,All,80% least deprived,All,All,All,All,0.355
S12000049,2019,All,All,All,All,Adults,All,All,0.22999999999999998
S12000049,2019,All,All,All,All,All,All,All,0.315
S12000049,2019,All,All,All,All,All,All,Less than 10 minutes,0.325
S12000049,2019,All,All,All,All,All,All,More than 10 minutes,0.3
S12000049,2019,All,All,All,All,All,Other,All,0.155
S12000049,2019,All,All,All,All,All,White,All,0.33999999999999997
S12000049,2019,All,All,All,All,Pensioners,All,All,0.61
S12000049,2019,All,All,All,All,With Children,All,All,0.3
S12000049,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.43
S12000049,2019,All,All,All,Owned Outright,All,All,All,0.475
S12000049,2019,All,All,All,Private Rented,All,All,All,0.07499999999999998
S12000049,2019,All,All,All,Social Rented,All,All,All,0.27
S12000049,2019,All,Urban,All,All,All,All,All,0.315
S12000049,2019,Female,All,All,All,All,All,All,0.33499999999999996
S12000049,2019,Male,All,All,All,All,All,All,0.29000000000000004
S12000050,2013,All,All,20% most deprived,All,All,All,All,0.32999999999999996
S12000050,2013,All,All,80% least deprived,All,All,All,All,0.435
S12000050,2013,All,All,All,All,Adults,All,All,0.315
S12000050,2013,All,All,All,All,All,All,All,0.395
S12000050,2013,All,All,All,All,All,All,Less than 10 minutes,0.445
S12000050,2013,All,All,All,All,All,All,More than 10 minutes,0.22500000000000003
S12000050,2013,All,All,All,All,All,White,All,0.415
S12000050,2013,All,All,All,All,Pensioners,All,All,0.55
S12000050,2013,All,All,All,All,With Children,All,All,0.42
S12000050,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.43
S12000050,2013,All,All,All,Owned Outright,All,All,All,0.495
S12000050,2013,All,All,All,Social Rented,All,All,All,0.375
S12000050,2013,All,Urban,All,All,All,All,All,0.395
S12000050,2013,Female,All,All,All,All,All,All,0.44499999999999995
S12000050,2013,Male,All,All,All,All,All,All,0.35500000000000004
S12000050,2014,All,All,20% most deprived,All,All,All,All,0.38
S12000050,2014,All,All,80% least deprived,All,All,All,All,0.505
S12000050,2014,All,All,All,All,Adults,All,All,0.435
S12000050,2014,All,All,All,All,All,All,All,0.45999999999999996
S12000050,2014,All,All,All,All,All,All,Less than 10 minutes,0.47
S12000050,2014,All,All,All,All,All,All,More than 10 minutes,0.41500000000000004
S12000050,2014,All,All,All,All,All,White,All,0.47
S12000050,2014,All,All,All,All,Pensioners,All,All,0.6449999999999999
S12000050,2014,All,All,All,All,With Children,All,All,0.345
S12000050,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.46
S12000050,2014,All,All,All,Owned Outright,All,All,All,0.64
S12000050,2014,All,All,All,Social Rented,All,All,All,0.4
S12000050,2014,All,Urban,All,All,All,All,All,0.45499999999999996
S12000050,2014,Female,All,All,All,All,All,All,0.495
S12000050,2014,Male,All,All,All,All,All,All,0.415
S12000050,2015,All,All,20% most deprived,All,All,All,All,0.445
S12000050,2015,All,All,80% least deprived,All,All,All,All,0.44999999999999996
S12000050,2015,All,All,All,All,Adults,All,All,0.435
S12000050,2015,All,All,All,All,All,All,All,0.45
S12000050,2015,All,All,All,All,All,All,Less than 10 minutes,0.475
S12000050,2015,All,All,All,All,All,All,More than 10 minutes,0.365
S12000050,2015,All,All,All,All,All,White,All,0.47
S12000050,2015,All,All,All,All,Pensioners,All,All,0.515
S12000050,2015,All,All,All,All,With Children,All,All,0.435
S12000050,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.47500000000000003
S12000050,2015,All,All,All,Owned Outright,All,All,All,0.44
S12000050,2015,All,All,All,Social Rented,All,All,All,0.44
S12000050,2015,All,Urban,All,All,All,All,All,0.43500000000000005
S12000050,2015,Female,All,All,All,All,All,All,0.445
S12000050,2015,Male,All,All,All,All,All,All,0.46499999999999997
S12000050,2016,All,All,20% most deprived,All,All,All,All,0.35
S12000050,2016,All,All,80% least deprived,All,All,All,All,0.5650000000000001
S12000050,2016,All,All,All,All,Adults,All,All,0.455
S12000050,2016,All,All,All,All,All,All,All,0.505
S12000050,2016,All,All,All,All,All,All,Less than 10 minutes,0.515
S12000050,2016,All,All,All,All,All,All,More than 10 minutes,0.35
S12000050,2016,All,All,All,All,All,White,All,0.49
S12000050,2016,All,All,All,All,Pensioners,All,All,0.645
S12000050,2016,All,All,All,All,With Children,All,All,0.48
S12000050,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.475
S12000050,2016,All,All,All,Owned Outright,All,All,All,0.655
S12000050,2016,All,All,All,Social Rented,All,All,All,0.445
S12000050,2016,All,Urban,All,All,All,All,All,0.49
S12000050,2016,Female,All,All,All,All,All,All,0.51
S12000050,2016,Male,All,All,All,All,All,All,0.495
S12000050,2017,All,All,20% most deprived,All,All,All,All,0.35
S12000050,2017,All,All,80% least deprived,All,All,All,All,0.53
S12000050,2017,All,All,All,All,Adults,All,All,0.42000000000000004
S12000050,2017,All,All,All,All,All,All,All,0.45999999999999996
S12000050,2017,All,All,All,All,All,All,Less than 10 minutes,0.49
S12000050,2017,All,All,All,All,All,All,More than 10 minutes,0.39
S12000050,2017,All,All,All,All,All,White,All,0.47
S12000050,2017,All,All,All,All,Pensioners,All,All,0.7000000000000001
S12000050,2017,All,All,All,All,With Children,All,All,0.37
S12000050,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.41500000000000004
S12000050,2017,All,All,All,Owned Outright,All,All,All,0.625
S12000050,2017,All,All,All,Social Rented,All,All,All,0.445
S12000050,2017,All,Urban,All,All,All,All,All,0.46499999999999997
S12000050,2017,Female,All,All,All,All,All,All,0.525
S12000050,2017,Male,All,All,All,All,All,All,0.4
S12000050,2018,All,All,20% most deprived,All,All,All,All,0.4
S12000050,2018,All,All,80% least deprived,All,All,All,All,0.44499999999999995
S12000050,2018,All,All,All,All,Adults,All,All,0.41000000000000003
S12000050,2018,All,All,All,All,All,All,All,0.43999999999999995
S12000050,2018,All,All,All,All,All,All,Less than 10 minutes,0.44499999999999995
S12000050,2018,All,All,All,All,All,All,More than 10 minutes,0.40499999999999997
S12000050,2018,All,All,All,All,All,White,All,0.43999999999999995
S12000050,2018,All,All,All,All,Pensioners,All,All,0.61
S12000050,2018,All,All,All,All,With Children,All,All,0.35
S12000050,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.45499999999999996
S12000050,2018,All,All,All,Owned Outright,All,All,All,0.54
S12000050,2018,All,All,All,Social Rented,All,All,All,0.38
S12000050,2018,All,Urban,All,All,All,All,All,0.425
S12000050,2018,Female,All,All,All,All,All,All,0.45
S12000050,2018,Male,All,All,All,All,All,All,0.42000000000000004
S12000050,2019,All,All,20% most deprived,All,All,All,All,0.52
S12000050,2019,All,All,80% least deprived,All,All,All,All,0.43
S12000050,2019,All,All,All,All,Adults,All,All,0.425
S12000050,2019,All,All,All,All,All,All,All,0.45999999999999996
S12000050,2019,All,All,All,All,All,All,Less than 10 minutes,0.485
S12000050,2019,All,All,All,All,All,All,More than 10 minutes,0.38
S12000050,2019,All,All,All,All,All,White,All,0.47
S12000050,2019,All,All,All,All,Pensioners,All,All,0.615
S12000050,2019,All,All,All,All,With Children,All,All,0.415
S12000050,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.44499999999999995
S12000050,2019,All,All,All,Owned Outright,All,All,All,0.625
S12000050,2019,All,All,All,Social Rented,All,All,All,0.45
S12000050,2019,All,Urban,All,All,All,All,All,0.48
S12000050,2019,Female,All,All,All,All,All,All,0.435
S12000050,2019,Male,All,All,All,All,All,All,0.48500000000000004
S92000003,2013,All,All,20% most deprived,All,All,All,All,0.32
S92000003,2013,All,All,80% least deprived,All,All,All,All,0.45999999999999996
S92000003,2013,All,All,All,All,Adults,All,All,0.33999999999999997
S92000003,2013,All,All,All,All,All,All,All,0.435
S92000003,2013,All,All,All,All,All,All,Don't Know,0.27999999999999997
S92000003,2013,All,All,All,All,All,All,Less than 10 minutes,0.44499999999999995
S92000003,2013,All,All,All,All,All,All,More than 10 minutes,0.365
S92000003,2013,All,All,All,All,All,Other,All,0.225
S92000003,2013,All,All,All,All,All,White,All,0.435
S92000003,2013,All,All,All,All,Pensioners,All,All,0.62
S92000003,2013,All,All,All,All,With Children,All,All,0.4
S92000003,2013,All,All,All,Other,All,All,All,0.405
S92000003,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.44999999999999996
S92000003,2013,All,All,All,Owned Outright,All,All,All,0.61
S92000003,2013,All,All,All,Private Rented,All,All,All,0.13
S92000003,2013,All,All,All,Social Rented,All,All,All,0.34500000000000003
S92000003,2013,All,Rural,All,All,All,All,All,0.545
S92000003,2013,All,Urban,All,All,All,All,All,0.41
S92000003,2013,Female,All,All,All,All,All,All,0.455
S92000003,2013,Male,All,All,All,All,All,All,0.405
S92000003,2014,All,All,20% most deprived,All,All,All,All,0.35000000000000003
S92000003,2014,All,All,80% least deprived,All,All,All,All,0.44999999999999996
S92000003,2014,All,All,All,All,Adults,All,All,0.355
S92000003,2014,All,All,All,All,All,All,All,0.425
S92000003,2014,All,All,All,All,All,All,Don't Know,0.14999999999999997
S92000003,2014,All,All,All,All,All,All,Less than 10 minutes,0.43499999999999994
S92000003,2014,All,All,All,All,All,All,More than 10 minutes,0.42
S92000003,2014,All,All,All,All,All,Other,All,0.12
S92000003,2014,All,All,All,All,All,White,All,0.44499999999999995
S92000003,2014,All,All,All,All,Pensioners,All,All,0.62
S92000003,2014,All,All,All,All,With Children,All,All,0.375
S92000003,2014,All,All,All,Other,All,All,All,0.29500000000000004
S92000003,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.445
S92000003,2014,All,All,All,Owned Outright,All,All,All,0.595
S92000003,2014,All,All,All,Private Rented,All,All,All,0.10999999999999999
S92000003,2014,All,All,All,Social Rented,All,All,All,0.36
S92000003,2014,All,Rural,All,All,All,All,All,0.52
S92000003,2014,All,Urban,All,All,All,All,All,0.415
S92000003,2014,Female,All,All,All,All,All,All,0.445
S92000003,2014,Male,All,All,All,All,All,All,0.4
S92000003,2015,All,All,20% most deprived,All,All,All,All,0.29500000000000004
S92000003,2015,All,All,80% least deprived,All,All,All,All,0.43999999999999995
S92000003,2015,All,All,All,All,Adults,All,All,0.32499999999999996
S92000003,2015,All,All,All,All,All,All,All,0.41500000000000004
S92000003,2015,All,All,All,All,All,All,Don't Know,0.07999999999999999
S92000003,2015,All,All,All,All,All,All,Less than 10 minutes,0.43000000000000005
S92000003,2015,All,All,All,All,All,All,More than 10 minutes,0.345
S92000003,2015,All,All,All,All,All,Other,All,0.175
S92000003,2015,All,All,All,All,All,White,All,0.41500000000000004
S92000003,2015,All,All,All,All,Pensioners,All,All,0.61
S92000003,2015,All,All,All,All,With Children,All,All,0.38999999999999996
S92000003,2015,All,All,All,Other,All,All,All,0.515
S92000003,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.45
S92000003,2015,All,All,All,Owned Outright,All,All,All,0.56
S92000003,2015,All,All,All,Private Rented,All,All,All,0.07499999999999998
S92000003,2015,All,All,All,Social Rented,All,All,All,0.36
S92000003,2015,All,Rural,All,All,All,All,All,0.55
S92000003,2015,All,Urban,All,All,All,All,All,0.385
S92000003,2015,Female,All,All,All,All,All,All,0.44999999999999996
S92000003,2015,Male,All,All,All,All,All,All,0.375
S92000003,2016,All,All,20% most deprived,All,All,All,All,0.33999999999999997
S92000003,2016,All,All,80% least deprived,All,All,All,All,0.43999999999999995
S92000003,2016,All,All,All,All,Adults,All,All,0.37
S92000003,2016,All,All,All,All,All,All,All,0.42999999999999994
S92000003,2016,All,All,All,All,All,All,Don't Know,0.2
S92000003,2016,All,All,All,All,All,All,Less than 10 minutes,0.43499999999999994
S92000003,2016,All,All,All,All,All,All,More than 10 minutes,0.385
S92000003,2016,All,All,All,All,All,Other,All,0.22999999999999998
S92000003,2016,All,All,All,All,All,White,All,0.42999999999999994
S92000003,2016,All,All,All,All,Pensioners,All,All,0.59
S92000003,2016,All,All,All,All,With Children,All,All,0.38
S92000003,2016,All,All,All,Other,All,All,All,0.28500000000000003
S92000003,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.435
S92000003,2016,All,All,All,Owned Outright,All,All,All,0.58
S92000003,2016,All,All,All,Private Rented,All,All,All,0.12
S92000003,2016,All,All,All,Social Rented,All,All,All,0.385
S92000003,2016,All,Rural,All,All,All,All,All,0.485
S92000003,2016,All,Urban,All,All,All,All,All,0.4
S92000003,2016,Female,All,All,All,All,All,All,0.45499999999999996
S92000003,2016,Male,All,All,All,All,All,All,0.395
S92000003,2017,All,All,20% most deprived,All,All,All,All,0.30500000000000005
S92000003,2017,All,All,80% least deprived,All,All,All,All,0.46499999999999997
S92000003,2017,All,All,All,All,Adults,All,All,0.365
S92000003,2017,All,All,All,All,All,All,All,0.43499999999999994
S92000003,2017,All,All,All,All,All,All,Don't Know,0.14500000000000002
S92000003,2017,All,All,All,All,All,All,Less than 10 minutes,0.44499999999999995
S92000003,2017,All,All,All,All,All,All,More than 10 minutes,0.39
S92000003,2017,All,All,All,All,All,Other,All,0.24000000000000002
S92000003,2017,All,All,All,All,All,White,All,0.44499999999999995
S92000003,2017,All,All,All,All,Pensioners,All,All,0.595
S92000003,2017,All,All,All,All,With Children,All,All,0.415
S92000003,2017,All,All,All,Other,All,All,All,0.245
S92000003,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.445
S92000003,2017,All,All,All,Owned Outright,All,All,All,0.58
S92000003,2017,All,All,All,Private Rented,All,All,All,0.185
S92000003,2017,All,All,All,Social Rented,All,All,All,0.35000000000000003
S92000003,2017,All,Rural,All,All,All,All,All,0.535
S92000003,2017,All,Urban,All,All,All,All,All,0.41500000000000004
S92000003,2017,Female,All,All,All,All,All,All,0.45999999999999996
S92000003,2017,Male,All,All,All,All,All,All,0.41000000000000003
S92000003,2018,All,All,20% most deprived,All,All,All,All,0.335
S92000003,2018,All,All,80% least deprived,All,All,All,All,0.46499999999999997
S92000003,2018,All,All,All,All,Adults,All,All,0.375
S92000003,2018,All,All,All,All,All,All,All,0.43999999999999995
S92000003,2018,All,All,All,All,All,All,Don't Know,0.165
S92000003,2018,All,All,All,All,All,All,Less than 10 minutes,0.45499999999999996
S92000003,2018,All,All,All,All,All,All,More than 10 minutes,0.4
S92000003,2018,All,All,All,All,All,Other,All,0.33999999999999997
S92000003,2018,All,All,All,All,All,White,All,0.44999999999999996
S92000003,2018,All,All,All,All,Pensioners,All,All,0.62
S92000003,2018,All,All,All,All,With Children,All,All,0.42000000000000004
S92000003,2018,All,All,All,Other,All,All,All,0.335
S92000003,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.46
