council,randage,ethnicity,simd,urban_rural,household_type,gender,tenure,greenspace,neighbourhood_rating,community_belonging
Y,22,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
Y,28,White,2,Urban,Children,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
Y,62,Other,1,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
Y,27,White,1,Urban,Children,Female,Social Rented,5 mins or less,Fairly poor,Not at all strongly
Y,79,White,1,Urban,Pensioner,Female,Social Rented,6-10 mins,Very poor,Fairly strongly
Y,55,White,1,Urban,Adult,Male,Social Rented,Don't know,Fairly poor,Not very strongly
Y,49,White,1,Urban,Adult,Female,Social Rented,5 mins or less,Fairly good,Not at all strongly
Y,29,White,2,Urban,Children,Female,Social Rented,6-10 mins,Very good,Very strongly
Y,58,White,3,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Fairly good,Fairly strongly
Y,86,White,1,Urban,Pensioner,Female,Social Rented,11-20 mins,Fairly good,Very strongly
Y,66,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Very strongly
Y,45,White,2,Urban,Children,Female,Social Rented,6-10 mins,Fairly good,Not very strongly
Y,56,White,1,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
Y,30,White,1,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
Y,77,White,1,Urban,Pensioner,Female,Owned Loan/Mortgage,21-30 mins,Fairly poor,Not very strongly
Y,38,White,1,Urban,Children,Female,Social Rented,5 mins or less,Very good,Fairly strongly
Y,86,White,1,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
Y,46,White,1,Urban,Children,Male,Owned Outright,5 mins or less,Fairly good,Fairly strongly
Y,86,White,1,Urban,Pensioner,Female,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
Y,47,White,1,Urban,Adult,Female,Owned Outright,6-10 mins,Very good,Fairly strongly
Y,37,White,1,Urban,Children,Male,Owned Outright,6-10 mins,Very good,Don't know
Y,55,White,3,Urban,Adult,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
Y,24,White,2,Urban,Adult,Male,Social Rented,6-10 mins,Very good,Fairly strongly
Y,29,White,2,Urban,Adult,Male,Owned Outright,More than 30,Fairly poor,Not very strongly
Y,64,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
Y,28,White,1,Urban,Children,Male,Owned Outright,5 mins or less,Fairly good,Fairly strongly
Y,69,White,3,Urban,Pensioner,Male,Social Rented,6-10 mins,Very good,Very strongly
Y,41,White,3,Urban,Children,Female,Owned Outright,5 mins or less,Fairly good,Very strongly
Y,74,White,1,Urban,Pensioner,Male,Social Rented,5 mins or less,Fairly good,Fairly strongly
Y,74,White,1,Urban,Pensioner,Female,Owned Loan/Mortgage,More than 30,Fairly poor,Not at all strongly
Y,25,White,1,Urban,Adult,Female,Owned Outright,11-20 mins,Fairly poor,Not very strongly
Y,58,White,1,Urban,Adult,Female,Social Rented,11-20 mins,Fairly poor,Not very strongly
Y,53,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Not very strongly
Y,37,White,1,Urban,Children,Female,Social Rented,5 mins or less,Very good,Very strongly
Y,30,White,4,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Not very strongly
Y,30,White,3,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
Y,71,White,4,Urban,Adult,Male,Social Rented,6-10 mins,Very good,Very strongly
Y,36,White,4,Urban,Adult,Male,Owned Outright,6-10 mins,Very good,Very strongly
Y,48,White,5,Urban,Children,Female,Owned Outright,6-10 mins,Fairly good,Very strongly
Y,79,White,4,Urban,Pensioner,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
Y,24,White,1,Urban,Children,Female,Owned Loan/Mortgage,21-30 mins,Fairly good,Very strongly
Y,22,White,2,Urban,Adult,Male,Owned Outright,6-10 mins,Very good,Very strongly
Y,48,White,1,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
Y,62,White,1,Urban,Adult,Male,Social Rented,11-20 mins,Fairly poor,Not very strongly
Y,34,White,4,Urban,Adult,Female,Owned Outright,6-10 mins,Very good,Very strongly
Y,65,White,4,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Fairly strongly
Y,38,White,5,Urban,Children,Female,Owned Outright,5 mins or less,Fairly good,Fairly strongly
Y,68,White,1,Urban,Pensioner,Male,Owned Loan/Mortgage,6-10 mins,Fairly good,Very strongly
Y,53,White,2,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
Y,63,White,2,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
Y,36,White,2,Urban,Children,Female,Owned Outright,6-10 mins,Fairly good,Fairly strongly
Y,46,White,1,Urban,Adult,Male,Social Rented,6-10 mins,Very good,Very strongly
Y,52,White,1,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
Y,33,White,5,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
Y,79,White,5,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Fairly strongly
Y,43,White,1,Urban,Children,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
Y,57,White,1,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Not very strongly
Y,62,White,3,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Not at all strongly
Y,59,White,1,Urban,Adult,Female,Private Rented,5 mins or less,Fairly good,Fairly strongly
Y,49,Other,1,Urban,Children,Female,Social Rented,5 mins or less,Very good,Not very strongly
Y,45,White,5,Urban,Children,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
Y,52,White,2,Urban,Children,Male,Owned Outright,6-10 mins,Fairly good,Fairly strongly
Y,23,White,5,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
P,40,Other,4,Urban,Adult,Male,Owned Outright,5 mins or less,Very good,Very strongly
Y,57,White,2,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
Y,50,White,2,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
Y,66,White,2,Urban,Adult,Female,Owned Loan/Mortgage,11-20 mins,Fairly good,Fairly strongly
Y,35,White,2,Urban,Adult,Female,Owned Outright,11-20 mins,Very good,Very strongly
Y,72,White,2,Urban,Adult,Female,Owned Loan/Mortgage,Don't know,Very good,Very strongly
Y,44,White,2,Urban,Adult,Female,Social Rented,5 mins or less,Very good,Fairly strongly
Y,23,White,5,Urban,Adult,Male,Owned Outright,5 mins or less,Fairly good,Fairly strongly
Y,80,White,5,Urban,Pensioner,Female,Owned Loan/Mortgage,11-20 mins,Fairly good,Fairly strongly
Y,35,White,4,Urban,Adult,Female,Owned Outright,11-20 mins,Very good,Not very strongly
Y,19,White,1,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Fairly strongly
Y,58,White,2,Urban,Adult,Female,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
Y,80,Refused/Unknown,2,Urban,Adult,Female,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
Y,77,White,3,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
E,27,White,2,Urban,Children,Male,Owned Outright,5 mins or less,Fairly good,Not very strongly
E,72,White,2,Urban,Pensioner,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
E,34,White,3,Urban,Children,Female,Owned Outright,5 mins or less,Very good,Very strongly
E,24,White,2,Urban,Adult,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
E,39,White,2,Urban,Adult,Female,Owned Outright,5 mins or less,Fairly good,Very strongly
E,46,White,2,Urban,Adult,Male,Social Rented,5 mins or less,Very good,Fairly strongly
E,65,White,3,Rural,Adult,Female,Social Rented,5 mins or less,Very good,Very strongly
E,73,White,4,Rural,Pensioner,Female,Owned Loan/Mortgage,6-10 mins,Very good,Fairly strongly
E,27,White,3,Rural,Adult,Male,Social Rented,5 mins or less,Very good,Fairly strongly
E,39,White,3,Rural,Adult,Male,Social Rented,5 mins or less,Very good,Fairly strongly
E,46,White,3,Rural,Children,Female,Social Rented,6-10 mins,Very good,Very strongly
E,65,White,3,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
E,77,White,3,Rural,Pensioner,Male,Social Rented,5 mins or less,Fairly good,Very strongly
E,66,White,3,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
E,80,White,4,Rural,Pensioner,Male,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
E,53,White,4,Rural,Adult,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
E,63,White,5,Urban,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
E,58,White,4,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
E,71,White,3,Urban,Adult,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
E,42,White,3,Urban,Children,Male,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
E,16,White,4,Rural,Children,Male,Social Rented,5 mins or less,Very good,Fairly strongly
E,69,White,4,Rural,Pensioner,Male,Social Rented,5 mins or less,Fairly poor,Fairly strongly
E,51,White,4,Rural,Children,Male,Social Rented,5 mins or less,Fairly good,Not very strongly
E,69,White,3,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,75,White,3,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,41,White,3,Rural,Adult,Male,Social Rented,6-10 mins,Very good,Very strongly
E,56,White,4,Rural,Children,Male,Owned Outright,5 mins or less,Very good,Very strongly
E,66,White,4,Rural,Adult,Female,Social Rented,5 mins or less,Very good,Not very strongly
E,72,White,3,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Not very strongly
E,17,White,2,Urban,Adult,Male,Owned Outright,5 mins or less,Very good,Fairly strongly
E,54,White,4,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Not very strongly
E,52,White,4,Rural,Adult,Male,Private Rented,6-10 mins,Very good,Very strongly
E,65,White,3,Rural,Adult,Female,Social Rented,5 mins or less,Fairly good,Not very strongly
E,38,White,4,Rural,Children,Female,Owned Outright,5 mins or less,Very good,Very strongly
E,73,White,3,Rural,Pensioner,Male,Private Rented,5 mins or less,Fairly good,Very strongly
E,37,White,3,Rural,Children,Male,Owned Outright,More than 30,Very good,Fairly strongly
E,24,White,3,Rural,Children,Male,Social Rented,5 mins or less,Very good,Fairly strongly
E,30,White,3,Rural,Adult,Female,Owned Outright,5 mins or less,Fairly good,Fairly strongly
E,66,White,3,Rural,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Not at all strongly
E,43,White,3,Rural,Children,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
E,65,White,3,Rural,Pensioner,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
E,78,White,3,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
E,74,White,3,Rural,Adult,Female,Social Rented,5 mins or less,Very good,Very strongly
E,48,White,3,Rural,Adult,Male,Owned Outright,5 mins or less,Fairly good,Not very strongly
E,69,White,3,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
E,72,White,3,Rural,Pensioner,Male,Social Rented,5 mins or less,Very good,Fairly strongly
E,57,White,4,Rural,Adult,Female,Owned Outright,5 mins or less,Very good,Very strongly
E,45,White,3,Rural,Adult,Male,Social Rented,More than 30,Very good,Fairly strongly
E,46,White,3,Rural,Children,Male,Owned Outright,5 mins or less,Very good,Very strongly
E,46,White,3,Rural,Children,Female,Owned Outright,5 mins or less,Very good,Not very strongly
K,63,White,3,Rural,Adult,Female,Owned Loan/Mortgage,More than 30,Very good,Not very strongly
E,74,White,3,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,57,White,2,Rural,Adult,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
E,86,White,4,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
E,62,White,4,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,52,White,4,Rural,Adult,Male,Social Rented,11-20 mins,Fairly good,Fairly strongly
K,71,White,4,Rural,Adult,Female,Social Rented,5 mins or less,Very good,Very strongly
E,43,White,3,Rural,Adult,Male,Social Rented,21-30 mins,Very good,Not at all strongly
E,43,White,4,Rural,Children,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
E,38,White,3,Rural,Adult,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
E,37,White,3,Urban,Children,Male,Social Rented,5 mins or less,Very good,Very strongly
E,58,White,3,Urban,Adult,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
E,72,White,3,Urban,Pensioner,Female,Social Rented,5 mins or less,Very good,Fairly strongly
E,39,White,3,Urban,Children,Male,Social Rented,5 mins or less,Fairly poor,Not at all strongly
E,37,White,3,Urban,Children,Female,Social Rented,5 mins or less,Very good,Very strongly
E,75,White,2,Urban,Pensioner,Male,Social Rented,5 mins or less,Fairly good,Very strongly
E,37,White,2,Urban,Adult,Female,Social Rented,6-10 mins,Fairly poor,Not very strongly
E,65,White,4,Urban,Pensioner,Male,Social Rented,5 mins or less,Very good,Very strongly
E,81,White,4,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
E,82,White,3,Urban,Pensioner,Female,Owned Loan/Mortgage,21-30 mins,Very good,Very strongly
E,86,White,3,Rural,Pensioner,Male,Social Rented,5 mins or less,Fairly good,Very strongly
E,75,White,3,Urban,Adult,Female,Owned Loan/Mortgage,11-20 mins,Very good,Fairly strongly
E,86,White,2,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Fairly good,Fairly strongly
E,24,White,2,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Not very strongly
E,58,White,4,Urban,Adult,Female,Social Rented,5 mins or less,Fairly good,Not very strongly
E,48,White,2,Urban,Adult,Female,Social Rented,6-10 mins,Fairly poor,Not at all strongly
E,36,White,2,Urban,Children,Female,Owned Outright,6-10 mins,Fairly good,Fairly strongly
E,76,White,3,Urban,Adult,Female,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
E,21,White,2,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
E,58,White,2,Urban,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,62,White,2,Urban,Adult,Female,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
E,78,White,3,Rural,Pensioner,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
E,74,White,4,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
E,50,White,4,Rural,Children,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
E,59,White,3,Urban,Adult,Female,Owned Loan/Mortgage,6-10 mins,Very good,Very strongly
E,70,White,3,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Not very strongly
E,48,White,4,Rural,Children,Female,Owned Outright,5 mins or less,Fairly poor,Not very strongly
E,86,Other,4,Urban,Pensioner,Female,Owned Loan/Mortgage,11-20 mins,Fairly good,Not very strongly
E,78,White,3,Urban,Pensioner,Female,Social Rented,6-10 mins,Fairly good,Fairly strongly
E,49,White,4,Rural,Children,Female,Owned Outright,5 mins or less,Fairly good,Very strongly
E,59,White,4,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,58,White,4,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
E,52,White,3,Rural,Adult,Female,Social Rented,Don't know,Very good,Not at all strongly
E,54,White,4,Rural,Adult,Female,Owned Outright,5 mins or less,Fairly good,Very strongly
E,78,White,4,Rural,Pensioner,Male,Private Rented,5 mins or less,Very good,Very strongly
E,43,White,4,Rural,Adult,Male,Social Rented,5 mins or less,Very good,Very strongly
E,86,White,4,Rural,Pensioner,Female,Social Rented,5 mins or less,Very good,Very strongly
E,48,White,4,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Not very strongly
E,45,White,5,Rural,Children,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
E,77,White,3,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
E,53,White,3,Rural,Children,Male,Owned Outright,5 mins or less,Fairly good,Fairly strongly
E,53,White,3,Rural,Adult,Female,Social Rented,5 mins or less,Very good,Very strongly
E,79,White,3,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
E,48,White,4,Rural,Children,Male,Owned Loan/Mortgage,5 mins or less,Very good,Fairly strongly
E,59,White,4,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,54,White,4,Rural,Adult,Female,Social Rented,5 mins or less,Very good,Fairly strongly
E,78,White,5,Rural,Pensioner,Male,Social Rented,5 mins or less,Fairly good,Not very strongly
E,62,White,5,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Not very strongly
E,31,White,4,Rural,Adult,Female,Private Rented,More than 30,Fairly good,Not very strongly
E,58,White,4,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
E,45,White,3,Rural,Children,Male,Owned Outright,5 mins or less,Very good,Fairly strongly
E,86,White,4,Rural,Pensioner,Female,Social Rented,5 mins or less,Very good,Not very strongly
E,62,White,4,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Not very strongly
E,86,White,4,Rural,Pensioner,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,74,White,5,Rural,Pensioner,Female,Owned Outright,6-10 mins,Very good,Not very strongly
E,54,White,5,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Not very strongly
E,77,White,5,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,43,White,4,Rural,Children,Female,Owned Outright,5 mins or less,Very good,Fairly strongly
E,26,White,1,Urban,Adult,Female,Social Rented,6-10 mins,Fairly good,Not very strongly
E,68,White,2,Urban,Pensioner,Female,Social Rented,5 mins or less,Fairly good,Fairly strongly
E,64,White,2,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Very strongly
E,79,White,2,Urban,Adult,Female,Social Rented,6-10 mins,Very good,Fairly strongly
E,47,White,1,Urban,Adult,Male,Social Rented,6-10 mins,Fairly good,Not very strongly
E,73,White,2,Urban,Pensioner,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
E,78,White,4,Urban,Adult,Female,Owned Loan/Mortgage,11-20 mins,Fairly good,Fairly strongly
E,52,White,2,Urban,Adult,Male,Owned Loan/Mortgage,6-10 mins,Very good,Fairly strongly
E,86,White,1,Urban,Pensioner,Male,Social Rented,5 mins or less,Very good,Very strongly
E,58,White,4,Urban,Adult,Male,Social Rented,6-10 mins,No opinion,Not at all strongly
E,26,White,3,Rural,Adult,Male,Social Rented,5 mins or less,Fairly good,Not at all strongly
E,86,White,2,Urban,Pensioner,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
E,50,White,4,Rural,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,21,White,3,Rural,Adult,Female,Owned Loan/Mortgage,5 mins or less,Fairly good,Very strongly
E,24,White,4,Rural,Adult,Male,Social Rented,6-10 mins,Fairly good,Fairly strongly
E,69,White,3,Urban,Adult,Male,Owned Loan/Mortgage,5 mins or less,Very good,Very strongly
E,47,White,2,Urban,Adult,Male,Social Rented,5 mins or less,Fairly good,Not very strongly
E,75,White,2,Urban,Pensioner,Female,Owned Loan/Mortgage,11-20 mins,Very good,Fairly strongly
E,41,White,1,Urban,Children,Male,Owned Outright,5 mins or less,Very good,Fairly strongly
E,61,White,1,Urban,Adult,Male,Owned Loan/Mortgage,5 mins or less,Fairly good,Fairly strongly
